8. НАСЕЛЕНИЕ ОТДЕЛЬНЫХ НАЦИОНАЛЬНОСТЕЙ ПО ВОЗРАСТНЫМ ГРУППАМ, ПОЛУ И СОСТОЯНИЮ В БРАКЕ																
																
																
	Мужчины	в том числе							Женщины	в том числе						
		состоящие в браке	из них		никогда не состоявшие в браке	вдовые	разошед-шиеся	не указавшие состояние в браке		состоящие в браке	из них		никогда не состоявшие в браке	вдовые	разошед-шиеся	не указавшие состояние в браке
			в зарегистри-рованном браке	в незарегистри-рованном браке							в зарегистри-рованном браке	в незарегистри-рованном браке				
Все население в возрасте 16 лет и более, включая лиц до 16 лет, указавших состояние в браке																
35-39	7424.0	5166.0	4622.0	544.0	1815.0	111.0	309.0	23.0	8435.0	5356.0	4822.0	534.0	1784.0	588.0	679.0	28.0
40-44	7266.0	6117.0	5613.0	504.0	696.0	139.0	300.0	14.0	7864.0	5431.0	5052.0	379.0	1032.0	768.0	616.0	17.0
45-49	5223.0	4685.0	4364.0	321.0	237.0	132.0	166.0	3.0	5349.0	3894.0	3635.0	259.0	394.0	689.0	360.0	12.0
50-54	3191.0	2930.0	2736.0	194.0	78.0	88.0	94.0	1.0	3489.0	2395.0	2277.0	118.0	174.0	719.0	192.0	9.0
55-59	1602.0	1482.0	1397.0	85.0	34.0	42.0	44.0	-	1898.0	1220.0	1163.0	57.0	74.0	526.0	72.0	6.0
60-64	2092.0	1910.0	1808.0	102.0	33.0	118.0	31.0	-	3046.0	1740.0	1665.0	75.0	65.0	1149.0	81.0	11.0
65-69	1951.0	1786.0	1679.0	107.0	12.0	136.0	16.0	1.0	2499.0	1169.0	1114.0	55.0	38.0	1232.0	49.0	11.0
70 и более	2699.0	2276.0	2119.0	157.0	14.0	379.0	21.0	9.0	3594.0	1045.0	974.0	71.0	39.0	2443.0	50.0	17.0
возраст не указан	8.0	3.0	2.0	1.0	-	-	-	5.0	8.0	2.0	2.0	-	-	1.0	1.0	4.0
Лезгины	72852.0	49732.0	48878.0	854.0	19633.0	1733.0	1742.0	12.0	75005.0	48623.0	48048.0	575.0	13880.0	9377.0	3117.0	8.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		4.0	4.0	2.0	2.0		-	-	
16-17	4943.0	7.0	6.0	1.0	4932.0	1.0	1.0	2.0	4544.0	112.0	94.0	18.0	4424.0	1.0	3.0	4.0
18-19	3875.0	37.0	32.0	5.0	3835.0	1.0	2.0	-	3945.0	680.0	656.0	24.0	3243.0	3.0	19.0	-
20-24	9013.0	1808.0	1740.0	68.0	7128.0	8.0	66.0	3.0	9095.0	5112.0	5022.0	90.0	3670.0	25.0	287.0	1.0
25-29	8455.0	5691.0	5552.0	139.0	2515.0	24.0	223.0	2.0	8125.0	6547.0	6450.0	97.0	973.0	86.0	519.0	-
30-34	8517.0	7401.0	7256.0	145.0	701.0	39.0	374.0	2.0	8379.0	7139.0	7058.0	81.0	494.0	165.0	580.0	1.0
35-39	9078.0	8418.0	8257.0	161.0	266.0	40.0	353.0	1.0	8734.0	7501.0	7405.0	96.0	360.0	294.0	579.0	-
40-44	8622.0	8101.0	7980.0	121.0	137.0	68.0	316.0	-	8233.0	7011.0	6933.0	78.0	289.0	462.0	471.0	-
45-49	5453.0	5174.0	5105.0	69.0	57.0	44.0	178.0	-	5334.0	4426.0	4380.0	46.0	166.0	473.0	268.0	1.0
50-54	3470.0	3309.0	3254.0	55.0	19.0	60.0	82.0	-	3631.0	2832.0	2819.0	13.0	72.0	584.0	143.0	-
55-59	1429.0	1360.0	1342.0	18.0	8.0	27.0	34.0	-	1619.0	1175.0	1170.0	5.0	23.0	368.0	53.0	-
60-64	2681.0	2479.0	2443.0	36.0	10.0	152.0	40.0	-	3474.0	2219.0	2209.0	10.0	51.0	1135.0	69.0	-
65-69	3190.0	2814.0	2797.0	17.0	14.0	316.0	45.0	1.0	3946.0	2133.0	2126.0	7.0	41.0	1707.0	65.0	-
70 и более	4123.0	3133.0	3114.0	19.0	9.0	953.0	28.0	-	5939.0	1729.0	1721.0	8.0	74.0	4074.0	61.0	1.0
возраст не указан	3.0	-	-	-	2.0	-	-	1.0	3.0	3.0	3.0	-	-	-	-	-
Коми	56343.0	33682.0	28019.0	5663.0	17166.0	2422.0	3038.0	35.0	66379.0	37199.0	30756.0	6443.0	11139.0	14515.0	3485.0	41.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		3.0	3.0	1.0	2.0		-	-	
16-17	2784.0	10.0	3.0	7.0	2758.0	1.0	2.0	13.0	2691.0	67.0	13.0	54.0	2613.0	-	-	11.0
18-19	1792.0	69.0	34.0	35.0	1716.0	1.0	1.0	5.0	1582.0	332.0	141.0	191.0	1242.0	2.0	4.0	2.0
20-24	4906.0	1274.0	684.0	590.0	3595.0	-	30.0	7.0	4585.0	2330.0	1327.0	1003.0	2136.0	27.0	89.0	3.0
25-29	4722.0	2596.0	1754.0	842.0	1965.0	6.0	153.0	2.0	4653.0	3268.0	2366.0	902.0	1093.0	57.0	233.0	2.0
30-34	4904.0	3136.0	2425.0	711.0	1407.0	16.0	343.0	2.0	4759.0	3580.0	2875.0	705.0	646.0	169.0	362.0	2.0
35-39	6841.0	4663.0	3836.0	827.0	1598.0	67.0	512.0	1.0	6525.0	5036.0	4242.0	794.0	603.0	354.0	529.0	3.0
40-44	8997.0	6339.0	5375.0	964.0	1838.0	139.0	678.0	3.0	8237.0	6400.0	5556.0	844.0	549.0	644.0	641.0	3.0
45-49	6838.0	4907.0	4282.0	625.0	1170.0	185.0	576.0	-	7145.0	5327.0	4653.0	674.0	460.0	809.0	546.0	3.0
50-54	4570.0	3433.0	3062.0	371.0	592.0	170.0	374.0	1.0	5200.0	3505.0	3053.0	452.0	348.0	945.0	402.0	-
55-59	1560.0	1188.0	1053.0	135.0	149.0	114.0	109.0	-	2022.0	1240.0	1086.0	154.0	124.0	533.0	125.0	-
60-64	2688.0	2042.0	1808.0	234.0	182.0	327.0	137.0	-	4263.0	2107.0	1878.0	229.0	212.0	1761.0	183.0	-
65-69	2709.0	2011.0	1850.0	161.0	123.0	495.0	80.0	-	4676.0	1950.0	1756.0	194.0	230.0	2347.0	145.0	4.0
70 и более	3022.0	2011.0	1852.0	159.0	69.0	900.0	42.0	-	10023.0	2045.0	1801.0	244.0	882.0	6865.0	226.0	5.0
возраст не указан	10.0	3.0	1.0	2.0	4.0	1.0	1.0	1.0	15.0	9.0	8.0	1.0	1.0	2.0	-	3.0
Тувинцы	40669.0	23860.0	17919.0	5941.0	13932.0	2176.0	694.0	7.0	45851.0	24591.0	18428.0	6163.0	13470.0	6627.0	1161.0	2.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	3297.0	12.0	-	12.0	3283.0	1.0	1.0	-	3006.0	29.0	4.0	25.0	2974.0	-	1.0	2.0
18-19	2309.0	67.0	14.0	53.0	2241.0	-	1.0	-	1976.0	194.0	35.0	159.0	1779.0	2.0	1.0	-
20-24	5535.0	1310.0	432.0	878.0	4208.0	4.0	12.0	1.0	5752.0	2024.0	762.0	1262.0	3647.0	37.0	44.0	-
25-29	5288.0	3083.0	1667.0	1416.0	2114.0	20.0	71.0	-	5839.0	3537.0	2115.0	1422.0	2003.0	169.0	130.0	-
30-34	4887.0	3747.0	2608.0	1139.0	929.0	61.0	147.0	3.0	5712.0	3966.0	2862.0	1104.0	1209.0	318.0	219.0	-
35-39	4633.0	3913.0	3131.0	782.0	482.0	91.0	144.0	3.0	5359.0	3857.0	3124.0	733.0	772.0	498.0	232.0	-
40-44	4118.0	3548.0	3020.0	528.0	269.0	153.0	148.0	-	4866.0	3540.0	3004.0	536.0	463.0	627.0	236.0	-
45-49	2907.0	2479.0	2129.0	350.0	165.0	198.0	65.0	-	3504.0	2501.0	2181.0	320.0	247.0	615.0	141.0	-
50-54	2088.0	1768.0	1539.0	229.0	73.0	214.0	33.0	-	2747.0	1791.0	1595.0	196.0	157.0	723.0	76.0	-
55-59	1877.0	1464.0	1299.0	165.0	71.0	312.0	30.0	-	2311.0	1352.0	1183.0	169.0	84.0	826.0	49.0	-
60-64	1978.0	1448.0	1229.0	219.0	45.0	458.0	27.0	-	2508.0	1199.0	1050.0	149.0	80.0	1202.0	27.0	-
65-69	930.0	592.0	498.0	94.0	27.0	300.0	11.0	-	1111.0	393.0	335.0	58.0	31.0	684.0	3.0	-
70 и более	821.0	429.0	353.0	76.0	24.0	364.0	4.0	-	1160.0	208.0	178.0	30.0	24.0	926.0	2.0	-
возраст не указан	1.0	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-
Евреи	2743.0	1930.0	1730.0	200.0	396.0	176.0	213.0	28.0	2155.0	1161.0	1026.0	135.0	276.0	495.0	219.0	4.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	45.0	-	-	-	42.0	-	-	3.0	31.0	1.0	-	1.0	30.0	-	-	-
18-19	44.0	4.0	1.0	3.0	36.0	1.0	-	3.0	33.0	4.0	4.0	-	29.0	-	-	-
20-24	140.0	30.0	22.0	8.0	100.0	-	2.0	8.0	93.0	40.0	31.0	9.0	50.0	-	2.0	1.0
25-29	143.0	64.0	54.0	10.0	65.0	-	9.0	5.0	78.0	53.0	48.0	5.0	17.0	2.0	6.0	-
30-34	146.0	95.0	80.0	15.0	27.0	1.0	16.0	7.0	98.0	75.0	62.0	13.0	12.0	-	11.0	-
35-39	146.0	93.0	82.0	11.0	27.0	2.0	22.0	2.0	111.0	74.0	67.0	7.0	15.0	2.0	20.0	-
40-44	207.0	158.0	141.0	17.0	20.0	3.0	26.0	-	162.0	129.0	113.0	16.0	6.0	11.0	15.0	1.0
45-49	288.0	235.0	199.0	36.0	22.0	5.0	26.0	-	163.0	122.0	104.0	18.0	10.0	10.0	21.0	-
50-54	276.0	226.0	206.0	20.0	12.0	8.0	30.0	-	206.0	149.0	125.0	24.0	10.0	24.0	23.0	-
55-59	224.0	180.0	163.0	17.0	6.0	6.0	32.0	-	186.0	111.0	104.0	7.0	12.0	28.0	34.0	1.0
60-64	313.0	254.0	239.0	15.0	19.0	21.0	19.0	-	269.0	158.0	146.0	12.0	24.0	59.0	28.0	-
65-69	303.0	249.0	218.0	31.0	11.0	25.0	18.0	-	250.0	124.0	118.0	6.0	15.0	84.0	27.0	-
70 и более	465.0	340.0	324.0	16.0	8.0	104.0	13.0	-	474.0	121.0	104.0	17.0	46.0	274.0	32.0	1.0
возраст не указан	3.0	2.0	1.0	1.0	1.0	-	-	-	1.0	-	-	-	-	1.0	-	-
Карачаевцы	42069.0	23200.0	21815.0	1385.0	16192.0	1227.0	1446.0	4.0	45601.0	23095.0	21775.0	1320.0	12304.0	6893.0	3308.0	1.0
в том числе в возрасте, лет:																
до 16	1.0	1.0	-	1.0		-	-		1.0	1.0	1.0	-		-	-	
16-17	2275.0	4.0	2.0	2.0	2271.0	-	-	-	2261.0	25.0	16.0	9.0	2235.0	-	-	1.0
18-19	2064.0	17.0	12.0	5.0	2046.0	-	1.0	-	2088.0	142.0	100.0	42.0	1938.0	1.0	7.0	-
20-24	4777.0	366.0	274.0	92.0	4387.0	4.0	19.0	1.0	4963.0	1370.0	1153.0	217.0	3455.0	18.0	120.0	-
25-29	4416.0	1070.0	913.0	157.0	3255.0	3.0	88.0	-	4500.0	2357.0	2118.0	239.0	1816.0	40.0	287.0	-
30-34	4423.0	2173.0	1946.0	227.0	2063.0	13.0	174.0	-	4622.0	3130.0	2913.0	217.0	915.0	103.0	474.0	-
35-39	5018.0	3530.0	3276.0	254.0	1185.0	21.0	282.0	-	4897.0	3492.0	3318.0	174.0	645.0	221.0	539.0	-
40-44	4921.0	4080.0	3883.0	197.0	518.0	26.0	297.0	-	4933.0	3639.0	3485.0	154.0	405.0	308.0	581.0	-
45-49	3742.0	3246.0	3115.0	131.0	238.0	37.0	221.0	-	3755.0	2641.0	2551.0	90.0	265.0	402.0	447.0	-
50-54	2267.0	2003.0	1908.0	95.0	88.0	40.0	136.0	-	2330.0	1538.0	1476.0	62.0	132.0	408.0	252.0	-
55-59	718.0	630.0	602.0	28.0	28.0	25.0	34.0	1.0	956.0	581.0	563.0	18.0	60.0	226.0	89.0	-
60-64	1757.0	1512.0	1451.0	61.0	62.0	108.0	75.0	-	3093.0	1660.0	1612.0	48.0	176.0	1060.0	197.0	-
65-69	2301.0	1986.0	1921.0	65.0	29.0	221.0	65.0	-	2903.0	1375.0	1348.0	27.0	126.0	1232.0	170.0	-
70 и более	3387.0	2582.0	2512.0	70.0	22.0	729.0	54.0	-	4298.0	1144.0	1121.0	23.0	135.0	2874.0	145.0	-
возраст не указан	2.0	-	-	-	-	-	-	2.0	1.0	-	-	-	1.0	-	-	-
Калмыки	31785.0	18639.0	17183.0	1456.0	10063.0	1329.0	1739.0	15.0	32203.0	17952.0	16575.0	1377.0	7053.0	5147.0	2045.0	6.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		2.0	2.0	-	2.0		-	-	
16-17	1604.0	3.0	2.0	1.0	1600.0	-	-	1.0	1435.0	16.0	11.0	5.0	1417.0	-	2.0	-
18-19	1144.0	30.0	26.0	4.0	1111.0	-	2.0	1.0	964.0	128.0	103.0	25.0	831.0	-	5.0	-
20-24	2973.0	603.0	547.0	56.0	2339.0	1.0	27.0	3.0	2621.0	1096.0	989.0	107.0	1429.0	18.0	77.0	1.0
25-29	2569.0	1224.0	1108.0	116.0	1204.0	3.0	136.0	2.0	2376.0	1532.0	1389.0	143.0	650.0	36.0	158.0	-
30-34	2798.0	1741.0	1596.0	145.0	844.0	10.0	201.0	2.0	2668.0	1880.0	1737.0	143.0	480.0	69.0	239.0	-
35-39	4539.0	3123.0	2904.0	219.0	1043.0	25.0	347.0	1.0	4212.0	3020.0	2815.0	205.0	612.0	198.0	382.0	-
40-44	5272.0	3914.0	3611.0	303.0	918.0	48.0	392.0	-	5234.0	3705.0	3453.0	252.0	662.0	394.0	473.0	-
45-49	4274.0	3279.0	3040.0	239.0	590.0	81.0	324.0	-	4133.0	2833.0	2611.0	222.0	508.0	424.0	368.0	-
50-54	2152.0	1718.0	1583.0	135.0	229.0	54.0	150.0	1.0	2224.0	1434.0	1311.0	123.0	254.0	369.0	166.0	1.0
55-59	483.0	358.0	328.0	30.0	52.0	32.0	40.0	1.0	533.0	297.0	272.0	25.0	42.0	147.0	47.0	-
60-64	909.0	616.0	552.0	64.0	71.0	150.0	70.0	2.0	1631.0	801.0	737.0	64.0	53.0	705.0	71.0	1.0
65-69	1301.0	970.0	887.0	83.0	45.0	259.0	27.0	-	1587.0	657.0	618.0	39.0	37.0	863.0	28.0	2.0
70 и более	1765.0	1059.0	998.0	61.0	16.0	666.0	23.0	1.0	2582.0	550.0	528.0	22.0	78.0	1924.0	29.0	1.0
возраст не указан	2.0	1.0	1.0	-	1.0	-	-	-	1.0	1.0	1.0	-	-	-	-	-
Адыгейцы	25778.0	16748.0	15926.0	822.0	7122.0	783.0	1125.0	-	26942.0	16024.0	15363.0	661.0	3917.0	5462.0	1538.0	1.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		1.0	1.0	1.0	-		-	-	
16-17	1166.0	4.0	2.0	2.0	1162.0	-	-	-	1013.0	27.0	11.0	16.0	985.0	-	1.0	-
18-19	912.0	26.0	17.0	9.0	885.0	-	1.0	-	800.0	178.0	137.0	41.0	614.0	-	8.0	-
20-24	2408.0	433.0	381.0	52.0	1941.0	1.0	33.0	-	2145.0	1072.0	974.0	98.0	955.0	13.0	104.0	1.0
25-29	2328.0	1016.0	910.0	106.0	1196.0	5.0	111.0	-	2073.0	1494.0	1398.0	96.0	393.0	28.0	158.0	-
30-34	2427.0	1533.0	1415.0	118.0	730.0	6.0	158.0	-	2049.0	1630.0	1549.0	81.0	204.0	53.0	162.0	-
35-39	2788.0	2112.0	2003.0	109.0	482.0	17.0	177.0	-	2563.0	2159.0	2086.0	73.0	150.0	91.0	163.0	-
40-44	3168.0	2604.0	2480.0	124.0	349.0	18.0	197.0	-	2868.0	2327.0	2258.0	69.0	146.0	163.0	232.0	-
45-49	2315.0	2003.0	1928.0	75.0	151.0	20.0	141.0	-	2190.0	1770.0	1722.0	48.0	77.0	186.0	157.0	-
50-54	1756.0	1536.0	1486.0	50.0	85.0	25.0	110.0	-	1840.0	1367.0	1333.0	34.0	57.0	283.0	133.0	-
55-59	974.0	846.0	811.0	35.0	38.0	41.0	49.0	-	1126.0	790.0	776.0	14.0	39.0	247.0	50.0	-
60-64	1988.0	1746.0	1695.0	51.0	46.0	116.0	80.0	-	2515.0	1462.0	1423.0	39.0	70.0	842.0	141.0	-
65-69	1509.0	1310.0	1269.0	41.0	34.0	119.0	46.0	-	1988.0	936.0	906.0	30.0	56.0	909.0	87.0	-
70 и более	2037.0	1577.0	1527.0	50.0	23.0	415.0	22.0	-	3770.0	810.0	788.0	22.0	171.0	2647.0	142.0	-
возраст не указан	2.0	2.0	2.0	-	-	-	-	-	1.0	1.0	1.0	-	-	-	-	-
Коми-пермяки	28727.0	18727.0	13689.0	5038.0	7102.0	1296.0	1591.0	11.0	34309.0	20661.0	15383.0	5278.0	4622.0	7541.0	1482.0	3.0
в том числе в возрасте, лет:																
до 16	1.0	1.0	1.0	-		-	-		-	-	-	-		-	-	
16-17	1083.0	8.0	2.0	6.0	1075.0	-	-	-	830.0	27.0	2.0	25.0	803.0	-	-	-
18-19	774.0	42.0	14.0	28.0	731.0	-	-	1.0	761.0	163.0	33.0	130.0	596.0	-	2.0	-
20-24	2019.0	580.0	191.0	389.0	1422.0	-	17.0	-	1932.0	1028.0	351.0	677.0	857.0	14.0	32.0	1.0
25-29	2326.0	1332.0	620.0	712.0	921.0	2.0	70.0	1.0	2285.0	1708.0	944.0	764.0	452.0	31.0	94.0	-
30-34	2647.0	1795.0	1118.0	677.0	667.0	11.0	172.0	2.0	2601.0	2110.0	1518.0	592.0	233.0	91.0	166.0	1.0
35-39	3457.0	2503.0	1811.0	692.0	657.0	26.0	269.0	2.0	3214.0	2703.0	2107.0	596.0	185.0	145.0	181.0	-
40-44	4276.0	3166.0	2370.0	796.0	731.0	54.0	322.0	3.0	4028.0	3369.0	2717.0	652.0	152.0	279.0	228.0	-
45-49	3715.0	2780.0	2149.0	631.0	507.0	121.0	307.0	-	3622.0	2883.0	2342.0	541.0	151.0	375.0	213.0	-
50-54	2758.0	2146.0	1722.0	424.0	239.0	143.0	229.0	1.0	2818.0	2149.0	1732.0	417.0	81.0	437.0	151.0	-
55-59	1071.0	847.0	698.0	149.0	67.0	87.0	70.0	-	1155.0	800.0	636.0	164.0	55.0	247.0	53.0	-
60-64	1591.0	1301.0	1063.0	238.0	44.0	177.0	69.0	-	2565.0	1392.0	1107.0	285.0	100.0	992.0	81.0	-
65-69	1226.0	967.0	831.0	136.0	20.0	202.0	37.0	-	2240.0	955.0	761.0	194.0	153.0	1060.0	72.0	-
70 и более	1782.0	1259.0	1099.0	160.0	20.0	473.0	29.0	1.0	6255.0	1373.0	1132.0	241.0	803.0	3870.0	209.0	-
возраст не указан	1.0	-	-	-	1.0	-	-	-	3.0	1.0	1.0	-	1.0	-	-	1.0
Балкарцы	20264.0	11292.0	10983.0	309.0	7573.0	584.0	815.0	-	21783.0	11196.0	10911.0	285.0	5875.0	3213.0	1499.0	-
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	1085.0	-	-	-	1085.0	-	-	-	1022.0	16.0	10.0	6.0	1005.0	-	1.0	-
18-19	1004.0	2.0	2.0	-	1002.0	-	-	-	1004.0	57.0	47.0	10.0	944.0	-	3.0	-
20-24	2293.0	170.0	152.0	18.0	2110.0	1.0	12.0	-	2424.0	713.0	677.0	36.0	1648.0	7.0	56.0	-
25-29	1960.0	563.0	528.0	35.0	1349.0	4.0	44.0	-	2031.0	1068.0	1026.0	42.0	779.0	24.0	160.0	-
30-34	2172.0	1104.0	1065.0	39.0	950.0	4.0	114.0	-	2176.0	1465.0	1415.0	50.0	454.0	48.0	209.0	-
35-39	2436.0	1680.0	1615.0	65.0	578.0	10.0	168.0	-	2447.0	1713.0	1672.0	41.0	361.0	90.0	283.0	-
40-44	2567.0	2063.0	2011.0	52.0	302.0	13.0	189.0	-	2471.0	1808.0	1769.0	39.0	258.0	145.0	260.0	-
45-49	1833.0	1605.0	1569.0	36.0	94.0	17.0	117.0	-	1801.0	1262.0	1242.0	20.0	160.0	199.0	180.0	-
50-54	1003.0	875.0	856.0	19.0	45.0	14.0	69.0	-	996.0	668.0	654.0	14.0	69.0	156.0	103.0	-
55-59	328.0	281.0	277.0	4.0	12.0	15.0	20.0	-	393.0	256.0	253.0	3.0	19.0	94.0	24.0	-
60-64	800.0	691.0	675.0	16.0	20.0	53.0	36.0	-	1492.0	875.0	867.0	8.0	55.0	468.0	94.0	-
65-69	911.0	792.0	779.0	13.0	15.0	80.0	24.0	-	1369.0	693.0	683.0	10.0	48.0	558.0	70.0	-
70 и более	1872.0	1466.0	1454.0	12.0	11.0	373.0	22.0	-	2157.0	602.0	596.0	6.0	75.0	1424.0	56.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Карелы	16039.0	10122.0	8730.0	1392.0	3506.0	960.0	1439.0	12.0	20388.0	10189.0	8765.0	1424.0	2083.0	6743.0	1364.0	9.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	442.0	2.0	1.0	1.0	437.0	1.0	-	2.0	299.0	4.0	1.0	3.0	290.0	-	-	5.0
18-19	296.0	18.0	11.0	7.0	278.0	-	-	-	215.0	45.0	26.0	19.0	169.0	-	-	1.0
20-24	1020.0	292.0	188.0	104.0	711.0	-	15.0	2.0	864.0	412.0	269.0	143.0	425.0	3.0	23.0	1.0
25-29	1033.0	574.0	417.0	157.0	399.0	3.0	56.0	1.0	966.0	661.0	507.0	154.0	209.0	12.0	84.0	-
30-34	948.0	601.0	482.0	119.0	216.0	3.0	128.0	-	885.0	657.0	520.0	137.0	108.0	38.0	82.0	-
35-39	1524.0	995.0	814.0	181.0	294.0	7.0	227.0	1.0	1252.0	954.0	811.0	143.0	79.0	82.0	137.0	-
40-44	2238.0	1515.0	1310.0	205.0	425.0	36.0	260.0	2.0	2065.0	1563.0	1363.0	200.0	79.0	174.0	249.0	-
45-49	2323.0	1567.0	1374.0	193.0	381.0	53.0	320.0	2.0	2067.0	1493.0	1293.0	200.0	110.0	249.0	215.0	-
50-54	1643.0	1184.0	1035.0	149.0	186.0	62.0	211.0	-	1714.0	1131.0	984.0	147.0	92.0	320.0	171.0	-
55-59	590.0	419.0	375.0	44.0	54.0	45.0	71.0	1.0	692.0	415.0	371.0	44.0	30.0	182.0	65.0	-
60-64	918.0	695.0	612.0	83.0	59.0	92.0	71.0	1.0	1427.0	701.0	635.0	66.0	59.0	579.0	88.0	-
65-69	1130.0	891.0	822.0	69.0	40.0	162.0	37.0	-	2091.0	889.0	817.0	72.0	77.0	1042.0	82.0	1.0
70 и более	1933.0	1369.0	1289.0	80.0	25.0	496.0	43.0	-	5850.0	1263.0	1167.0	96.0	356.0	4062.0	168.0	1.0
возраст не указан	1.0	-	-	-	1.0	-	-	-	1.0	1.0	1.0	-	-	-	-	-
Хакасы	14454.0	8715.0	6530.0	2185.0	4131.0	786.0	821.0	1.0	16483.0	9393.0	7039.0	2354.0	3148.0	2882.0	1060.0	-
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	945.0	3.0	-	3.0	942.0	-	-	-	838.0	15.0	2.0	13.0	823.0	-	-	-
18-19	610.0	21.0	5.0	16.0	588.0	-	1.0	-	561.0	107.0	38.0	69.0	453.0	-	1.0	-
20-24	1507.0	444.0	231.0	213.0	1050.0	-	13.0	-	1496.0	693.0	391.0	302.0	746.0	6.0	51.0	-
25-29	1426.0	823.0	506.0	317.0	526.0	3.0	73.0	1.0	1498.0	1045.0	667.0	378.0	340.0	32.0	81.0	-
30-34	1309.0	958.0	685.0	273.0	269.0	8.0	74.0	-	1348.0	985.0	743.0	242.0	180.0	59.0	124.0	-
35-39	1601.0	1222.0	899.0	323.0	221.0	23.0	135.0	-	1625.0	1233.0	982.0	251.0	124.0	102.0	166.0	-
40-44	1872.0	1421.0	1144.0	277.0	216.0	53.0	182.0	-	2038.0	1549.0	1232.0	317.0	104.0	200.0	185.0	-
45-49	1538.0	1166.0	923.0	243.0	154.0	73.0	145.0	-	1778.0	1284.0	1008.0	276.0	90.0	240.0	164.0	-
50-54	1144.0	882.0	712.0	170.0	98.0	75.0	89.0	-	1319.0	879.0	712.0	167.0	56.0	267.0	117.0	-
55-59	450.0	346.0	286.0	60.0	29.0	46.0	29.0	-	507.0	310.0	241.0	69.0	23.0	144.0	30.0	-
60-64	765.0	568.0	444.0	124.0	29.0	122.0	46.0	-	1010.0	518.0	392.0	126.0	43.0	384.0	65.0	-
65-69	570.0	416.0	327.0	89.0	5.0	129.0	20.0	-	827.0	380.0	312.0	68.0	54.0	353.0	40.0	-
70 и более	717.0	445.0	368.0	77.0	4.0	254.0	14.0	-	1637.0	395.0	319.0	76.0	112.0	1095.0	35.0	-
возраст не указан	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	1.0	-
Алтайцы	17087.0	11305.0	9278.0	2027.0	4221.0	657.0	904.0	-	19832.0	11870.0	9625.0	2245.0	3872.0	2871.0	1219.0	-
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		2.0	2.0	-	2.0		-	-	
16-17	1009.0	7.0	2.0	5.0	1002.0	-	-	-	856.0	26.0	11.0	15.0	830.0	-	-	-
18-19	577.0	40.0	32.0	8.0	536.0	-	1.0	-	577.0	132.0	97.0	35.0	440.0	1.0	4.0	-
20-24	2012.0	757.0	589.0	168.0	1225.0	1.0	29.0	-	1998.0	1089.0	856.0	233.0	833.0	13.0	63.0	-
25-29	2008.0	1375.0	1102.0	273.0	512.0	5.0	116.0	-	2102.0	1503.0	1206.0	297.0	406.0	48.0	145.0	-
30-34	1796.0	1392.0	1153.0	239.0	239.0	16.0	149.0	-	1918.0	1446.0	1192.0	254.0	223.0	85.0	164.0	-
35-39	2065.0	1668.0	1361.0	307.0	204.0	18.0	175.0	-	2272.0	1741.0	1440.0	301.0	186.0	158.0	187.0	-
40-44	2416.0	1978.0	1686.0	292.0	237.0	44.0	157.0	-	2721.0	2031.0	1667.0	364.0	222.0	268.0	200.0	-
45-49	1870.0	1592.0	1334.0	258.0	131.0	46.0	101.0	-	2221.0	1619.0	1341.0	278.0	172.0	260.0	170.0	-
50-54	1103.0	902.0	762.0	140.0	73.0	50.0	78.0	-	1323.0	923.0	766.0	157.0	92.0	216.0	92.0	-
55-59	402.0	332.0	269.0	63.0	20.0	34.0	16.0	-	535.0	354.0	278.0	76.0	22.0	123.0	36.0	-
60-64	605.0	468.0	373.0	95.0	25.0	79.0	33.0	-	855.0	397.0	308.0	89.0	66.0	333.0	59.0	-
65-69	553.0	388.0	308.0	80.0	9.0	134.0	22.0	-	782.0	296.0	236.0	60.0	88.0	366.0	32.0	-
70 и более	670.0	406.0	307.0	99.0	7.0	230.0	27.0	-	1670.0	311.0	227.0	84.0	292.0	1000.0	67.0	-
возраст не указан	1.0	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-
Черкесы	13989.0	8638.0	8420.0	218.0	4388.0	366.0	594.0	3.0	14766.0	8427.0	8244.0	183.0	2900.0	2556.0	882.0	1.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		1.0	1.0	1.0	-		-	-	
16-17	705.0	1.0	1.0	-	703.0	-	1.0	-	697.0	17.0	11.0	6.0	679.0	-	1.0	-
